WellName~ WellType~ ScreenID~ ZTop~ ZBottom~ Rwell
VAZAR1968~ Pumping~ 1~  7.786720e+00~ -2.512486e+01~  1.000000e+00
VAZAR1969~ Pumping~ 1~  6.778226e+00~ -2.477550e+01~  1.000000e+00
VAZAR1970~ Pumping~ 1~  6.482332e+00~ -2.459125e+01~  1.000000e+00
VAZAR1971~ Pumping~ 1~  6.669221e+00~ -2.438156e+01~  1.000000e+00
VAZAR1975~ Pumping~ 1~  8.946429e+00~ -3.782287e+01~  1.000000e+00
VAZAR1976~ Pumping~ 1~  8.479235e+00~ -4.417681e+01~  1.000000e+00
VAZAR1977~ Pumping~ 1~  5.756825e+00~ -4.952090e+01~  1.000000e+00
VAZAR1978~ Pumping~ 1~  2.621072e+00~ -5.681581e+01~  1.000000e+00
VAZAR1979~ Pumping~ 1~ -5.874220e-01~ -6.459357e+01~  1.000000e+00
VAZAR20~ Pumping~ 1~  6.340529e+00~ -1.829293e+01~  1.000000e+00
VAZAR2009~ Pumping~ 1~  2.363724e+01~  1.649680e+01~  1.000000e+00
VAZAR201~ Pumping~ 1~  2.976868e+00~ -2.421541e+01~  1.000000e+00
VAZAR2010~ Pumping~ 1~  2.206911e+01~  1.133129e+01~  1.000000e+00
VAZAR2011~ Pumping~ 1~  2.387067e+01~  8.617724e+00~  1.000000e+00
VAZAR2012~ Pumping~ 1~  2.306490e+01~  1.270979e+01~  1.000000e+00
VAZAR2013~ Pumping~ 1~  1.599532e+01~  8.056814e+00~  1.000000e+00
VAZAR2014~ Pumping~ 1~  1.715874e+01~  2.134628e+00~  1.000000e+00
VAZAR2015~ Pumping~ 1~  1.278971e+01~ -4.578419e+00~  1.000000e+00
VAZAR2016~ Pumping~ 1~  1.361009e+01~ -1.176106e+01~  1.000000e+00
VAZAR2017~ Pumping~ 1~  1.356872e+01~ -1.649082e+01~  1.000000e+00
VAZAR2018~ Pumping~ 1~  1.171989e+01~ -1.763687e+01~  1.000000e+00
VAZAR2019~ Pumping~ 1~  5.673886e+00~ -1.906620e+01~  1.000000e+00
VAZAR202~ Pumping~ 1~  1.634768e+00~ -3.131135e+01~  1.000000e+00
VAZAR2020~ Pumping~ 1~  5.530276e+00~ -2.074723e+01~  1.000000e+00
VAZAR2021~ Pumping~ 1~  6.096345e+00~ -2.245882e+01~  1.000000e+00
VAZAR2022~ Pumping~ 1~  6.274759e+00~ -2.469129e+01~  1.000000e+00
VAZAR2023~ Pumping~ 1~  5.728545e+00~ -2.604632e+01~  1.000000e+00
VAZAR2024~ Pumping~ 1~  5.900329e+00~ -2.633629e+01~  1.000000e+00
VAZAR2025~ Pumping~ 1~  5.720950e+00~ -2.658521e+01~  1.000000e+00
VAZAR2026~ Pumping~ 1~  5.393496e+00~ -2.707594e+01~  1.000000e+00
VAZAR2027~ Pumping~ 1~  4.836083e+00~ -2.860009e+01~  1.000000e+00
VAZAR2028~ Pumping~ 1~  5.035934e+00~ -3.004955e+01~  1.000000e+00
VAZAR2029~ Pumping~ 1~  5.131831e+00~ -3.150053e+01~  1.000000e+00
VAZAR203~ Pumping~ 1~  1.275853e+00~ -3.247179e+01~  1.000000e+00
VAZAR2030~ Pumping~ 1~  6.075247e+00~ -3.285046e+01~  1.000000e+00
VAZAR2031~ Pumping~ 1~  7.212428e+00~ -3.470226e+01~  1.000000e+00
VAZAR2032~ Pumping~ 1~  9.165751e+00~ -3.563624e+01~  1.000000e+00
VAZAR2033~ Pumping~ 1~  1.097200e+01~ -3.669630e+01~  1.000000e+00
VAZAR2034~ Pumping~ 1~  1.124788e+01~ -3.697502e+01~  1.000000e+00
VAZAR2035~ Pumping~ 1~  1.035077e+01~ -3.725940e+01~  1.000000e+00
VAZAR2036~ Pumping~ 1~  7.248095e+00~ -3.738764e+01~  1.000000e+00
VAZAR2037~ Pumping~ 1~  6.362374e+00~ -3.692297e+01~  1.000000e+00
VAZAR2038~ Pumping~ 1~  7.049882e+00~ -3.629605e+01~  1.000000e+00
VAZAR2039~ Pumping~ 1~  7.991718e+00~ -3.504271e+01~  1.000000e+00
VAZAR204~ Pumping~ 1~  6.313720e-01~ -3.330532e+01~  1.000000e+00
VAZAR2040~ Pumping~ 1~  7.765103e+00~ -3.377941e+01~  1.000000e+00
VAZAR2041~ Pumping~ 1~  7.542320e+00~ -3.430012e+01~  1.000000e+00
VAZAR2042~ Pumping~ 1~  6.632709e+00~ -3.328585e+01~  1.000000e+00
VAZAR2043~ Pumping~ 1~  5.980554e+00~ -3.315432e+01~  1.000000e+00
VAZAR2044~ Pumping~ 1~  5.904697e+00~ -3.246776e+01~  1.000000e+00
VAZAR2049~ Pumping~ 1~  7.728184e+00~ -4.347452e+01~  1.000000e+00
VAZAR205~ Pumping~ 1~ -2.181000e-03~ -2.714899e+01~  1.000000e+00
VAZAR2050~ Pumping~ 1~  5.301860e+00~ -4.945620e+01~  1.000000e+00
VAZAR2051~ Pumping~ 1~  3.540253e+00~ -5.389581e+01~  1.000000e+00
VAZAR2052~ Pumping~ 1~  7.333540e-01~ -6.062179e+01~  1.000000e+00
VAZAR2053~ Pumping~ 1~ -1.066306e+00~ -6.698563e+01~  1.000000e+00
VAZAR206~ Pumping~ 1~ -8.645440e-01~ -2.568932e+01~  1.000000e+00
VAZAR2083~ Pumping~ 1~  2.516662e+01~  1.890547e+01~  1.000000e+00
VAZAR2084~ Pumping~ 1~  2.308785e+01~  1.447073e+01~  1.000000e+00
VAZAR2085~ Pumping~ 1~  2.461766e+01~  1.122791e+01~  1.000000e+00
VAZAR2086~ Pumping~ 1~  2.351977e+01~  1.435648e+01~  1.000000e+00
VAZAR2087~ Pumping~ 1~  1.547549e+01~  9.959363e+00~  1.000000e+00
VAZAR2088~ Pumping~ 1~  1.705570e+01~  4.374422e+00~  1.000000e+00
VAZAR2089~ Pumping~ 1~  1.421200e+01~ -1.729405e+00~  1.000000e+00
VAZAR2090~ Pumping~ 1~  1.403580e+01~ -1.029210e+01~  1.000000e+00
VAZAR2091~ Pumping~ 1~  1.324977e+01~ -1.596768e+01~  1.000000e+00
VAZAR2092~ Pumping~ 1~  1.029559e+01~ -1.740928e+01~  1.000000e+00
VAZAR2093~ Pumping~ 1~  6.237763e+00~ -1.910897e+01~  1.000000e+00
VAZAR2094~ Pumping~ 1~  4.639799e+00~ -2.095262e+01~  1.000000e+00
VAZAR2095~ Pumping~ 1~  5.723214e+00~ -2.305932e+01~  1.000000e+00
VAZAR2096~ Pumping~ 1~  5.574085e+00~ -2.614160e+01~  1.000000e+00
VAZAR2097~ Pumping~ 1~  4.691463e+00~ -2.777853e+01~  1.000000e+00
VAZAR2098~ Pumping~ 1~  4.762454e+00~ -2.783415e+01~  1.000000e+00
VAZAR2099~ Pumping~ 1~  5.348315e+00~ -2.762217e+01~  1.000000e+00
VAZAR21~ Pumping~ 1~  5.290376e+00~ -1.674321e+01~  1.000000e+00
VAZAR2100~ Pumping~ 1~  5.995678e+00~ -2.732894e+01~  1.000000e+00
VAZAR2101~ Pumping~ 1~  6.297594e+00~ -2.707595e+01~  1.000000e+00
VAZAR2102~ Pumping~ 1~  5.782599e+00~ -2.815103e+01~  1.000000e+00
VAZAR2103~ Pumping~ 1~  6.177329e+00~ -3.043416e+01~  1.000000e+00
VAZAR2104~ Pumping~ 1~  6.012758e+00~ -3.153250e+01~  1.000000e+00
VAZAR2105~ Pumping~ 1~  7.150839e+00~ -3.383086e+01~  1.000000e+00
VAZAR2106~ Pumping~ 1~  7.944998e+00~ -3.618276e+01~  1.000000e+00
VAZAR2107~ Pumping~ 1~  8.212026e+00~ -3.742467e+01~  1.000000e+00
VAZAR2108~ Pumping~ 1~  8.862767e+00~ -3.966377e+01~  1.000000e+00
VAZAR2109~ Pumping~ 1~  8.048044e+00~ -4.106050e+01~  1.000000e+00
VAZAR2110~ Pumping~ 1~  7.153097e+00~ -4.298895e+01~  1.000000e+00
VAZAR2111~ Pumping~ 1~  6.998572e+00~ -4.475887e+01~  1.000000e+00
VAZAR2112~ Pumping~ 1~  7.447671e+00~ -4.607249e+01~  1.000000e+00
VAZAR2113~ Pumping~ 1~  7.371914e+00~ -4.677057e+01~  1.000000e+00
VAZAR2114~ Pumping~ 1~  7.138138e+00~ -4.610983e+01~  1.000000e+00
VAZAR2115~ Pumping~ 1~  7.051859e+00~ -4.606880e+01~  1.000000e+00
VAZAR2116~ Pumping~ 1~  6.871006e+00~ -4.469391e+01~  1.000000e+00
VAZAR2117~ Pumping~ 1~  6.919200e+00~ -4.624061e+01~  1.000000e+00
VAZAR2118~ Pumping~ 1~  6.802895e+00~ -4.484007e+01~  1.000000e+00
VAZAR2124~ Pumping~ 1~  5.160686e+00~ -4.656864e+01~  1.000000e+00
VAZAR2125~ Pumping~ 1~  2.674785e+00~ -5.395010e+01~  1.000000e+00
VAZAR2126~ Pumping~ 1~  9.013350e-01~ -5.796608e+01~  1.000000e+00
VAZAR2127~ Pumping~ 1~ -7.757300e-01~ -6.614096e+01~  1.000000e+00
VAZAR2157~ Pumping~ 1~  2.798679e+01~  2.246953e+01~  1.000000e+00
VAZAR2158~ Pumping~ 1~  2.414729e+01~  1.675616e+01~  1.000000e+00
VAZAR2159~ Pumping~ 1~  2.446429e+01~  1.399859e+01~  1.000000e+00
VAZAR2160~ Pumping~ 1~  2.155152e+01~  1.640215e+01~  1.000000e+00
VAZAR2161~ Pumping~ 1~  1.654260e+01~  1.153049e+01~  1.000000e+00
VAZAR2162~ Pumping~ 1~  1.900329e+01~  6.820220e+00~  1.000000e+00
VAZAR2163~ Pumping~ 1~  1.443458e+01~  8.376700e-02~  1.000000e+00
VAZAR2164~ Pumping~ 1~  1.376286e+01~ -8.603618e+00~  1.000000e+00
VAZAR2165~ Pumping~ 1~  1.270339e+01~ -1.512009e+01~  1.000000e+00
VAZAR2166~ Pumping~ 1~  8.973365e+00~ -1.716432e+01~  1.000000e+00
VAZAR2167~ Pumping~ 1~  7.151097e+00~ -1.905298e+01~  1.000000e+00
VAZAR2168~ Pumping~ 1~  5.353593e+00~ -2.202318e+01~  1.000000e+00
VAZAR2169~ Pumping~ 1~  5.609789e+00~ -2.487248e+01~  1.000000e+00
VAZAR2170~ Pumping~ 1~  4.976985e+00~ -2.744485e+01~  1.000000e+00
VAZAR2171~ Pumping~ 1~  5.102281e+00~ -2.913181e+01~  1.000000e+00
VAZAR2172~ Pumping~ 1~  5.721968e+00~ -2.914072e+01~  1.000000e+00
VAZAR2173~ Pumping~ 1~  6.244540e+00~ -2.885202e+01~  1.000000e+00
VAZAR2174~ Pumping~ 1~  6.692284e+00~ -2.785912e+01~  1.000000e+00
VAZAR2175~ Pumping~ 1~  7.452540e+00~ -2.767972e+01~  1.000000e+00
VAZAR2176~ Pumping~ 1~  8.289141e+00~ -2.763414e+01~  1.000000e+00
VAZAR2177~ Pumping~ 1~  7.599745e+00~ -2.870878e+01~  1.000000e+00
VAZAR2178~ Pumping~ 1~  5.891007e+00~ -3.033313e+01~  1.000000e+00
VAZAR2179~ Pumping~ 1~  5.417421e+00~ -3.165173e+01~  1.000000e+00
VAZAR2180~ Pumping~ 1~  5.762956e+00~ -3.377214e+01~  1.000000e+00
VAZAR2181~ Pumping~ 1~  5.892281e+00~ -3.569881e+01~  1.000000e+00
VAZAR2182~ Pumping~ 1~  5.816627e+00~ -3.723078e+01~  1.000000e+00
VAZAR2183~ Pumping~ 1~  6.808183e+00~ -3.952425e+01~  1.000000e+00
VAZAR2184~ Pumping~ 1~  7.583066e+00~ -4.098854e+01~  1.000000e+00
VAZAR2185~ Pumping~ 1~  8.005627e+00~ -4.361579e+01~  1.000000e+00
VAZAR2186~ Pumping~ 1~  8.110184e+00~ -4.591372e+01~  1.000000e+00
VAZAR2187~ Pumping~ 1~  8.658642e+00~ -4.877300e+01~  1.000000e+00
VAZAR2188~ Pumping~ 1~  8.465152e+00~ -5.125315e+01~  1.000000e+00
VAZAR2189~ Pumping~ 1~  7.957048e+00~ -5.245107e+01~  1.000000e+00
VAZAR2198~ Pumping~ 1~  5.727204e+00~ -4.217872e+01~  1.000000e+00
VAZAR2199~ Pumping~ 1~  2.642054e+00~ -5.019812e+01~  1.000000e+00
VAZAR22~ Pumping~ 1~  4.749992e+00~ -1.783116e+01~  1.000000e+00
VAZAR2200~ Pumping~ 1~ -2.703010e-01~ -6.048363e+01~  1.000000e+00
VAZAR2201~ Pumping~ 1~ -1.283801e+00~ -7.120467e+01~  1.000000e+00
VAZAR2232~ Pumping~ 1~  2.446733e+01~  1.912039e+01~  1.000000e+00
VAZAR2233~ Pumping~ 1~  2.195476e+01~  1.641696e+01~  1.000000e+00
VAZAR2234~ Pumping~ 1~  1.989652e+01~  1.797658e+01~  1.000000e+00
VAZAR2235~ Pumping~ 1~  1.940592e+01~  1.350191e+01~  1.000000e+00
VAZAR2236~ Pumping~ 1~  2.000889e+01~  9.035277e+00~  1.000000e+00
VAZAR2237~ Pumping~ 1~  1.423808e+01~  2.034669e+00~  1.000000e+00
VAZAR2238~ Pumping~ 1~  1.332251e+01~ -7.361757e+00~  1.000000e+00
VAZAR2239~ Pumping~ 1~  1.134261e+01~ -1.457684e+01~  1.000000e+00
VAZAR2240~ Pumping~ 1~  8.743701e+00~ -1.702184e+01~  1.000000e+00
VAZAR2241~ Pumping~ 1~  7.035748e+00~ -1.936866e+01~  1.000000e+00
VAZAR2242~ Pumping~ 1~  5.521697e+00~ -2.365877e+01~  1.000000e+00
VAZAR2243~ Pumping~ 1~  4.895132e+00~ -2.692688e+01~  1.000000e+00
VAZAR2244~ Pumping~ 1~  5.051837e+00~ -2.916882e+01~  1.000000e+00
VAZAR2245~ Pumping~ 1~  5.785179e+00~ -3.099322e+01~  1.000000e+00
VAZAR2246~ Pumping~ 1~  6.925842e+00~ -3.061015e+01~  1.000000e+00
VAZAR2247~ Pumping~ 1~  7.986763e+00~ -2.963821e+01~  1.000000e+00
VAZAR2248~ Pumping~ 1~  9.721590e+00~ -2.875862e+01~  1.000000e+00
VAZAR2249~ Pumping~ 1~  1.076725e+01~ -2.780367e+01~  1.000000e+00
VAZAR2250~ Pumping~ 1~  1.005173e+01~ -2.792948e+01~  1.000000e+00
VAZAR2251~ Pumping~ 1~  8.588181e+00~ -2.843788e+01~  1.000000e+00
VAZAR2252~ Pumping~ 1~  7.147268e+00~ -2.912320e+01~  1.000000e+00
VAZAR2253~ Pumping~ 1~  6.460974e+00~ -3.036290e+01~  1.000000e+00
VAZAR2254~ Pumping~ 1~  5.971168e+00~ -3.189164e+01~  1.000000e+00
VAZAR2255~ Pumping~ 1~  6.322536e+00~ -3.382870e+01~  1.000000e+00
VAZAR2258~ Pumping~ 1~  9.034880e+00~ -3.904843e+01~  1.000000e+00
VAZAR2259~ Pumping~ 1~  9.379754e+00~ -4.135308e+01~  1.000000e+00
VAZAR2260~ Pumping~ 1~  9.701500e+00~ -4.339232e+01~  1.000000e+00
VAZAR2261~ Pumping~ 1~  9.904079e+00~ -4.527590e+01~  1.000000e+00
VAZAR2262~ Pumping~ 1~  9.481942e+00~ -4.836872e+01~  1.000000e+00
VAZAR2263~ Pumping~ 1~  7.616045e+00~ -5.134822e+01~  1.000000e+00
VAZAR2264~ Pumping~ 1~  6.628831e+00~ -5.340195e+01~  1.000000e+00
VAZAR2265~ Pumping~ 1~  6.207310e+00~ -5.580011e+01~  1.000000e+00
VAZAR2266~ Pumping~ 1~  6.472185e+00~ -5.670588e+01~  1.000000e+00
VAZAR2267~ Pumping~ 1~  7.172794e+00~ -5.309653e+01~  1.000000e+00
VAZAR2272~ Pumping~ 1~  4.105991e+00~ -3.839405e+01~  1.000000e+00
VAZAR2273~ Pumping~ 1~  1.223675e+00~ -5.482947e+01~  1.000000e+00
VAZAR2274~ Pumping~ 1~ -2.706200e-01~ -6.770913e+01~  1.000000e+00
VAZAR2275~ Pumping~ 1~ -1.392599e+00~ -7.912722e+01~  1.000000e+00
VAZAR23~ Pumping~ 1~  4.509040e+00~ -1.930267e+01~  1.000000e+00
VAZAR2306~ Pumping~ 1~  2.134369e+01~  1.924962e+01~  1.000000e+00
VAZAR2307~ Pumping~ 1~  1.916630e+01~  1.694335e+01~  1.000000e+00
VAZAR2308~ Pumping~ 1~  1.958886e+01~  1.773931e+01~  1.000000e+00
VAZAR2309~ Pumping~ 1~  2.042011e+01~  1.522226e+01~  1.000000e+00
VAZAR2310~ Pumping~ 1~  2.105606e+01~  1.140975e+01~  1.000000e+00
VAZAR2311~ Pumping~ 1~  1.415081e+01~  3.475437e+00~  1.000000e+00
VAZAR2312~ Pumping~ 1~  1.258111e+01~ -6.079075e+00~  1.000000e+00
VAZAR2313~ Pumping~ 1~  9.659549e+00~ -1.375664e+01~  1.000000e+00
VAZAR2314~ Pumping~ 1~  9.213952e+00~ -1.695072e+01~  1.000000e+00
VAZAR2315~ Pumping~ 1~  6.817814e+00~ -2.071497e+01~  1.000000e+00
VAZAR2316~ Pumping~ 1~  7.012954e+00~ -2.536384e+01~  1.000000e+00
VAZAR2318~ Pumping~ 1~  5.185843e+00~ -3.048284e+01~  1.000000e+00
VAZAR2319~ Pumping~ 1~  6.261382e+00~ -3.158063e+01~  1.000000e+00
VAZAR2320~ Pumping~ 1~  7.568581e+00~ -3.081960e+01~  1.000000e+00
VAZAR2321~ Pumping~ 1~  8.502847e+00~ -2.953892e+01~  1.000000e+00
VAZAR2322~ Pumping~ 1~  8.706093e+00~ -2.891243e+01~  1.000000e+00
VAZAR2323~ Pumping~ 1~  8.503723e+00~ -2.850668e+01~  1.000000e+00
VAZAR2324~ Pumping~ 1~  8.559001e+00~ -2.817264e+01~  1.000000e+00
VAZAR2325~ Pumping~ 1~  8.589900e+00~ -2.878444e+01~  1.000000e+00
VAZAR2326~ Pumping~ 1~  8.877118e+00~ -2.937897e+01~  1.000000e+00
VAZAR2327~ Pumping~ 1~  8.364072e+00~ -3.003007e+01~  1.000000e+00
VAZAR2328~ Pumping~ 1~  6.595631e+00~ -3.095627e+01~  1.000000e+00
VAZAR2329~ Pumping~ 1~  6.260049e+00~ -3.262288e+01~  1.000000e+00
VAZAR233~ Pumping~ 1~  1.167183e+01~ -7.161508e+00~  1.000000e+00
VAZAR2330~ Pumping~ 1~  7.191847e+00~ -3.359628e+01~  1.000000e+00
VAZAR2332~ Pumping~ 1~  9.463903e+00~ -3.773513e+01~  1.000000e+00
VAZAR2333~ Pumping~ 1~  9.052966e+00~ -3.883339e+01~  1.000000e+00
VAZAR2334~ Pumping~ 1~  8.751810e+00~ -4.114129e+01~  1.000000e+00
VAZAR2335~ Pumping~ 1~  8.166679e+00~ -4.276329e+01~  1.000000e+00
VAZAR2336~ Pumping~ 1~  7.135745e+00~ -4.507486e+01~  1.000000e+00
VAZAR2337~ Pumping~ 1~  6.019019e+00~ -4.710808e+01~  1.000000e+00
VAZAR2338~ Pumping~ 1~  5.729538e+00~ -5.018687e+01~  1.000000e+00
VAZAR2339~ Pumping~ 1~  6.407823e+00~ -5.355873e+01~  1.000000e+00
VAZAR234~ Pumping~ 1~  1.309249e+01~ -2.167102e+01~  1.000000e+00
VAZAR2340~ Pumping~ 1~  7.268173e+00~ -5.487826e+01~  1.000000e+00
VAZAR2341~ Pumping~ 1~  7.738589e+00~ -5.468800e+01~  1.000000e+00
VAZAR2345~ Pumping~ 1~  8.561436e+00~ -3.811657e+01~  1.000000e+00
VAZAR2346~ Pumping~ 1~  7.178509e+00~ -4.522468e+01~  1.000000e+00
VAZAR2347~ Pumping~ 1~  4.047998e+00~ -5.784207e+01~  1.000000e+00
VAZAR2348~ Pumping~ 1~  8.447000e-02~ -7.513508e+01~  1.000000e+00
VAZAR2349~ Pumping~ 1~ -1.395276e+00~ -8.230326e+01~  1.000000e+00
VAZAR235~ Pumping~ 1~  1.091531e+01~ -2.363485e+01~  1.000000e+00
VAZAR236~ Pumping~ 1~  8.362418e+00~ -2.372881e+01~  1.000000e+00
VAZAR237~ Pumping~ 1~  7.846247e+00~ -2.049034e+01~  1.000000e+00
VAZAR238~ Pumping~ 1~  9.190954e+00~ -1.432443e+01~  1.000000e+00
VAZAR2380~ Pumping~ 1~  1.601175e+01~  1.502043e+01~  1.000000e+00
VAZAR2381~ Pumping~ 1~  1.683906e+01~  1.578865e+01~  1.000000e+00
VAZAR2382~ Pumping~ 1~  1.808155e+01~  1.646826e+01~  1.000000e+00
VAZAR2383~ Pumping~ 1~  1.862885e+01~  1.553847e+01~  1.000000e+00
VAZAR2384~ Pumping~ 1~  1.952213e+01~  1.276156e+01~  1.000000e+00
VAZAR2385~ Pumping~ 1~  1.438832e+01~  5.198953e+00~  1.000000e+00
VAZAR2386~ Pumping~ 1~  1.297222e+01~ -3.912796e+00~  1.000000e+00
VAZAR2387~ Pumping~ 1~  1.022790e+01~ -1.254911e+01~  1.000000e+00
VAZAR2388~ Pumping~ 1~  1.132772e+01~ -1.698863e+01~  1.000000e+00
VAZAR2389~ Pumping~ 1~  6.608745e+00~ -2.202497e+01~  1.000000e+00
VAZAR239~ Pumping~ 1~  9.252221e+00~ -9.786077e+00~  1.000000e+00
VAZAR2390~ Pumping~ 1~  7.432603e+00~ -2.602356e+01~  1.000000e+00
VAZAR2391~ Pumping~ 1~  5.424475e+00~ -2.888516e+01~  1.000000e+00
VAZAR2392~ Pumping~ 1~  4.850608e+00~ -3.001359e+01~  1.000000e+00
VAZAR2393~ Pumping~ 1~  5.416000e+00~ -2.974245e+01~  1.000000e+00
VAZAR2394~ Pumping~ 1~  6.549357e+00~ -2.957969e+01~  1.000000e+00
VAZAR2395~ Pumping~ 1~  8.225584e+00~ -2.897524e+01~  1.000000e+00
VAZAR2396~ Pumping~ 1~  8.583289e+00~ -2.874331e+01~  1.000000e+00
VAZAR2397~ Pumping~ 1~  8.579531e+00~ -2.864601e+01~  1.000000e+00
VAZAR2398~ Pumping~ 1~  8.790133e+00~ -2.872894e+01~  1.000000e+00
VAZAR2399~ Pumping~ 1~  8.466249e+00~ -2.898908e+01~  1.000000e+00
VAZAR24~ Pumping~ 1~  4.767866e+00~ -1.977234e+01~  1.000000e+00
VAZAR240~ Pumping~ 1~  8.910979e+00~ -9.001171e+00~  1.000000e+00
VAZAR2400~ Pumping~ 1~  8.742265e+00~ -2.963784e+01~  1.000000e+00
VAZAR2401~ Pumping~ 1~  8.345405e+00~ -3.023581e+01~  1.000000e+00
VAZAR2402~ Pumping~ 1~  6.796472e+00~ -3.079486e+01~  1.000000e+00
VAZAR2403~ Pumping~ 1~  6.691504e+00~ -3.138767e+01~  1.000000e+00
VAZAR2404~ Pumping~ 1~  7.630566e+00~ -3.244986e+01~  1.000000e+00
VAZAR2406~ Pumping~ 1~  8.312956e+00~ -3.561181e+01~  1.000000e+00
VAZAR2407~ Pumping~ 1~  7.741819e+00~ -3.726966e+01~  1.000000e+00
VAZAR2408~ Pumping~ 1~  7.015795e+00~ -3.954608e+01~  1.000000e+00
VAZAR2409~ Pumping~ 1~  5.433535e+00~ -4.094301e+01~  1.000000e+00
VAZAR241~ Pumping~ 1~  8.770915e+00~ -1.092441e+01~  1.000000e+00
VAZAR2410~ Pumping~ 1~  4.236010e+00~ -4.256809e+01~  1.000000e+00
VAZAR2411~ Pumping~ 1~  4.572903e+00~ -4.467474e+01~  1.000000e+00
VAZAR2412~ Pumping~ 1~  5.414378e+00~ -4.708150e+01~  1.000000e+00
VAZAR2413~ Pumping~ 1~  6.857386e+00~ -5.125171e+01~  1.000000e+00
VAZAR2414~ Pumping~ 1~  8.134514e+00~ -5.213508e+01~  1.000000e+00
VAZAR2417~ Pumping~ 1~  9.084776e+00~ -4.504299e+01~  1.000000e+00
VAZAR2418~ Pumping~ 1~  8.635979e+00~ -5.897216e+01~  1.000000e+00
VAZAR2419~ Pumping~ 1~  8.716179e+00~ -5.750982e+01~  1.000000e+00
VAZAR242~ Pumping~ 1~  7.702376e+00~ -1.364324e+01~  1.000000e+00
VAZAR2420~ Pumping~ 1~  6.357449e+00~ -6.851629e+01~  1.000000e+00
VAZAR2421~ Pumping~ 1~  3.988591e+00~ -7.817028e+01~  1.000000e+00
VAZAR2422~ Pumping~ 1~  1.079932e+00~ -8.122592e+01~  1.000000e+00
VAZAR243~ Pumping~ 1~  6.861042e+00~ -1.676960e+01~  1.000000e+00
VAZAR244~ Pumping~ 1~  7.205532e+00~ -2.125774e+01~  1.000000e+00
VAZAR245~ Pumping~ 1~  7.024196e+00~ -2.879881e+01~  1.000000e+00
VAZAR2454~ Pumping~ 1~  1.342987e+01~  1.143987e+01~  1.000000e+00
VAZAR2455~ Pumping~ 1~  1.453660e+01~  1.354659e+01~  1.000000e+00
VAZAR2456~ Pumping~ 1~  1.572476e+01~  1.471542e+01~  1.000000e+00
VAZAR2457~ Pumping~ 1~  1.418040e+01~  1.303566e+01~  1.000000e+00
VAZAR2458~ Pumping~ 1~  1.749248e+01~  1.306652e+01~  1.000000e+00
VAZAR2459~ Pumping~ 1~  1.425209e+01~  6.415439e+00~  1.000000e+00
VAZAR246~ Pumping~ 1~  6.555192e+00~ -4.336450e+01~  1.000000e+00
VAZAR2460~ Pumping~ 1~  1.287809e+01~ -2.607700e+00~  1.000000e+00
VAZAR2461~ Pumping~ 1~  1.101977e+01~ -1.191766e+01~  1.000000e+00
VAZAR2462~ Pumping~ 1~  8.475936e+00~ -1.785431e+01~  1.000000e+00
VAZAR2463~ Pumping~ 1~  6.656813e+00~ -2.271582e+01~  1.000000e+00
VAZAR2464~ Pumping~ 1~  6.643700e+00~ -2.633293e+01~  1.000000e+00
VAZAR2465~ Pumping~ 1~  4.006453e+00~ -2.841131e+01~  1.000000e+00
VAZAR2467~ Pumping~ 1~  6.432220e+00~ -2.753740e+01~  1.000000e+00
VAZAR2468~ Pumping~ 1~  7.348002e+00~ -2.759170e+01~  1.000000e+00
VAZAR2469~ Pumping~ 1~  8.142986e+00~ -2.788906e+01~  1.000000e+00
VAZAR247~ Pumping~ 1~  6.274411e+00~ -4.336065e+01~  1.000000e+00
VAZAR2470~ Pumping~ 1~  8.618593e+00~ -2.822908e+01~  1.000000e+00
VAZAR2471~ Pumping~ 1~  8.827402e+00~ -2.847626e+01~  1.000000e+00
VAZAR2472~ Pumping~ 1~  9.054551e+00~ -2.888958e+01~  1.000000e+00
VAZAR2473~ Pumping~ 1~  9.006153e+00~ -2.933492e+01~  1.000000e+00
VAZAR2474~ Pumping~ 1~  8.205856e+00~ -3.011723e+01~  1.000000e+00
VAZAR2475~ Pumping~ 1~  7.240173e+00~ -3.049956e+01~  1.000000e+00
VAZAR2476~ Pumping~ 1~  5.961355e+00~ -3.100308e+01~  1.000000e+00
VAZAR2477~ Pumping~ 1~  5.846873e+00~ -3.165380e+01~  1.000000e+00
VAZAR2478~ Pumping~ 1~  5.950491e+00~ -3.220882e+01~  1.000000e+00
VAZAR248~ Pumping~ 1~  6.543423e+00~ -4.220235e+01~  1.000000e+00
VAZAR2482~ Pumping~ 1~  7.279208e+00~ -3.737438e+01~  1.000000e+00
VAZAR2483~ Pumping~ 1~  6.750326e+00~ -3.916908e+01~  1.000000e+00
VAZAR2484~ Pumping~ 1~  5.695429e+00~ -4.011665e+01~  1.000000e+00
VAZAR2485~ Pumping~ 1~  5.500522e+00~ -4.216067e+01~  1.000000e+00
VAZAR2486~ Pumping~ 1~  6.014362e+00~ -4.478859e+01~  1.000000e+00
VAZAR249~ Pumping~ 1~  6.769244e+00~ -4.184396e+01~  1.000000e+00
VAZAR2490~ Pumping~ 1~  8.317913e+00~ -6.823727e+01~  1.000000e+00
VAZAR2491~ Pumping~ 1~  8.978443e+00~ -6.076790e+01~  1.000000e+00
VAZAR2492~ Pumping~ 1~  1.041842e+01~ -6.055157e+01~  1.000000e+00
